          (  54,   36) (  45,   69) (  45,    9) (  45,   18) (  45,   18) (  54,   45) (  45,   44) (  45,   18) (  45,   27) (  45,   54)
          (  54,   54) (  45,   26) (  45,   45) (  45,    9) (  45,   45) (  54,   63) (  45,   35) (  45,   72) (  45,   54) (  40,    0)
          (  54,   54) (  45,   44) (  45,    9) (  45,   45) (  45,   45) (  54,   54) (  45,   35) (  45,   45) (  45,   72) (  45,   45)
          (  54,   27) (  45,   71) (  45,   81) (  45,   27) (  45,   45) (  54,   27) (  45,   35) (  45,   18) (  45,   27) (  45,   45)
          (  54,   18) (  45,   44) (  45,   18) (  45,   54) (  45,   36) (  54,   36) (  45,   71) (  45,   54) (  45,   45) (  45,   54)
          (  54,   45) (  45,   26) (  45,   45) (  45,   27) (  45,   36) (  54,   63) (  45,   62) (  45,   36) (  45,   63) (  45,   27)
          (  54,   27) (  45,   53) (  45,   72) (  45,   27) (  45,   54) (  54,   54) (  40,    8) (  45,   45) (  45,   18) (  45,   45)
          (  54,   18) (  45,   44) (  45,   36) (  45,   18) (  45,   54) (  54,   18) (  45,   62) (  45,   63) (  45,   72) (  45,   27)
          (  54,   63) (  45,   52) (  45,   27) (  45,   36) (  45,   45) (  54,   36) (  45,   35) (  45,   90) (  45,   53) (  45,   36)
          (  54,   27) (  45,   62) (  45,   27) (  45,   54) (  45,   45) (  54,   54) (  45,   80) (  45,   54) (  45,   36) (  45,   80)
          (  54,   63) (  45,   44) (  45,   54) (  45,   27) (  45,   63) (  54,   36) (  45,   62) (  45,   27) (  45,   36) (  45,   63)
          (  54,   54) (  45,   35) (  45,   36) (  45,   44) (  45,   90) (  54,   27) (  45,   44) (  45,   45) (  45,   70) (  45,    9)
          (  54,   36) (  45,   53) (  45,   45) (  45,   63) (  45,   54) (  54,    9) (  45,   44) (  45,   45) (  45,   27) (  45,   45)
          (  54,   18) (  45,   62) (  45,   54) (  45,   45) (  45,   54) (  54,   45) (  45,   26) (  45,   54) (  45,   54) (  45,   45)
          (  54,   72) (  45,   44) (  45,    9) (  45,   36) (  45,   36) (  54,   27) (  45,   53) (  45,   27) (  45,   18) (  45,   18)
          (  54,   36) (  45,   35) (  45,   18) (  45,   27) (  45,   18) (  54,   72) (  45,   44) (  45,   63) (  45,   63) (  45,   45)
          (  54,   54) (  45,   80) (  45,   63) (  45,   36) (  45,   45) (  54,   18) (  45,   80) (  45,   36) (  45,   45) (  45,   18)
          (  54,   36) (  45,   80) (  45,   63) (  45,   27) (  45,   27) (  54,  108) (  45,   44) (  45,   36) (  45,   18) (  45,   45)
          (  54,   36) (  45,   89) (  45,   54) (  45,   18) (  45,   27) (  54,   36) (  45,   35) (  45,   54) (  45,   45) (  45,   54)
          (  54,   18) (  45,   35) (  45,   54) (  45,   44) (  45,   36) (  54,   54) (  45,   35) (  45,   18) (  45,   45) (  45,   18)
          (  54,   45) (  45,   53) (  45,   18) (  45,   18) (  45,   54) (  54,   18) (  45,   98) (  45,   45) (  45,   45) (  45,   18)
          (  54,   36) (  45,   71) (  45,   27) (  45,   36) (  45,   45) (  54,   45) (  45,   53) (  45,   27) (  45,   27) (  45,   36)
          (  54,   27) (  45,   61) (  45,   45) (  45,   45) (  45,   63) (  54,   27) (  45,   71) (  45,   45) (  45,   36) (  45,   27)
          (  54,    9) (  45,   35) (  45,   36) (  45,   54) (  45,   54) (  54,   45) (  45,   35) (  45,   27) (  45,   36) (  45,   18)
          (  54,   45) (  40,    8) (  45,   45) (  45,   45) (  45,   45) (  54,   36) (  45,   44) (  45,   72) (  45,   54) (  45,   54)
          (  54,    9) (  45,   26) (  45,   54) (  45,   45) (  45,   18) (  54,   63) (  45,   35) (  45,   27) (  45,   45) (  45,    9)
          (  54,   63) (  45,   44) (  45,   63) (  45,   63) (  45,   52) (  54,   54) (  45,   62) (  45,   54) (  45,   36) (  45,   27)
          (  54,   63) (  45,   44) (  45,   36) (  45,   36) (  45,   27) (  54,   81) (  45,   71) (  45,    9) (  45,   27) (  45,   54)
          (  54,   36) (  45,   44) (  45,   54) (  45,   18) (  45,   54) (  54,   36) (  45,   42) (  45,   36) (  45,   27) (  45,   36)
          (  54,   72) (  45,   62) (  45,   27) (  45,   36) (  45,   18) (  54,   36) (  45,   80) (  45,   45) (  45,   27) (  45,   27)
          (  54,   54) (  45,   44) (  45,   45) (  45,   62) (  40,    0) (  48,    0) (  45,   44) (  45,   63) (  45,   18) (  45,   53)
          (  54,   27) (  45,   62) (  45,   81) (  45,   90) (  45,   27) (  54,   63) (  45,   44) (  45,   18) (  45,   36) (  40,    8)
          (  54,    9) (  45,   44) (  45,   45) (  45,   54) (  45,   18) (  54,   45) (  45,   98) (  45,   18) (  45,   27) (  45,   35)
          (  54,   63) (  45,   53) (  45,   45) (  45,   45) (  45,   36) (  54,   45) (  45,   44) (  45,   45) (  45,    9) (  45,   54)
         
node   6 sent_total  31341  recv_total  28314

node   7  (   0,    0) (   1,    0) (   0,    0) (  35,   15) (  45,   23) (  54,   42) (  45,   45) (  45,   36) (  45,  108) (  45,   27)
          (  54,   36) (  45,   36) (  45,   63) (  45,   72) (  45,   36) (  54,   45) (  45,   72) (  45,   54) (  45,   27) (  45,   18)
          (  54,   45) (  45,   63) (  45,   45) (  45,    9) (  45,   63) (  54,   36) (  45,   45) (  45,   27) (  45,   54) (  45,   45)
          (  54,   54) (  45,   45) (  45,   45) (  45,   45) (  45,   72) (  54,   18) (  45,   36) (  45,   45) (  45,   54) (  45,   72)
          (  54,   27) (  45,   54) (  45,   27) (  45,   63) (  45,   36) (  54,   45) (  45,   72) (  45,   36) (  45,   54) (  45,   27)
          (  54,   63) (  41,   72) (  42,    9) (  39,   58) (  40,   56) (  48,   24) (  40,   66) (  42,   40) (  43,    0) (  39,   38)
          (  45,   32) (  39,   59) (  40,   33) (  39,   40) (  41,   63) (  48,   17) (  43,   71) (  43,   54) (  42,   32) (  41,   41)
          (  49,   74) (  42,   41) (  39,   18) (  41,   48) (  42,    8) (  46,   62) (  41,   32) (  42,   56) (  40,   51) (  40,   41)
          (  46,   65) (  39,   23) (  40,   40) (  42,   36) (  44,   31) (  51,   18) (  44,   17) (  40,   40) (  41,   74) (  40,   48)
          (  50,   29) (  44,   40) (  42,   25) (  39,   34) (  39,   86) (  42,   41) (  43,   51) (  38,   55) (  41,   25) (  38,   49)
          (  51,   37) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   7 sent_total   4352  recv_total   4277

node   8  (   0,    0) (   1,    0) (   0,    0) (  35,    8) (  35,   21) (  54,   65) (  45,   54) (  45,   72) (  45,   36) (  45,   45)
          (  54,   63) (  45,   99) (  45,   27) (  45,   63) (  45,   81) (  54,   45) (  45,   63) (  45,   81) (  45,   36) (  45,   54)
          (  54,   36) (  45,   45) (  45,   54) (  45,   27) (  45,   18) (  54,   45) (  45,   90) (  45,   54) (  45,   18) (  45,   18)
          (  54,   18) (  45,   63) (  45,   18) (  45,   54) (  45,   63) (  54,   27) (  45,   54) (  45,   36) (  45,   36) (  45,   45)
          (  54,   54) (  45,   45) (  45,   54) (  45,   45) (  45,   27) (  54,   63) (  45,   45) (  45,   27) (  45,   45) (  45,   27)
          (  54,   27) (  43,   63) (  42,   39) (  43,   26) (  43,   38) (  48,   55) (  38,   39) (  42,   51) (  39,   57) (  40,   34)
          (  51,   58) (  41,   26) (  40,   66) (  40,   50) (  41,   47) (  52,   65) (  43,   32) (  40,   41) (  40,   39) (  43,   30)
          (  51,   15) (  39,   66) (  40,   25) (  41,   40) (  39,   77) (  48,   45) (  42,   39) (  42,    7) (  42,   45) (  41,   54)
          (  52,   26) (  43,   58) (  42,   16) (  41,   75) (  41,   56) (  47,   24) (  37,   42) (  40,   50) (  39,   26) (  41,   32)
          (  47,   45) (  39,  104) (  34,   57) (  44,   24) (  38,   58) (  47,   55) (  41,   39) (  41,   25) (  39,   32) (  38,   50)
          (  53,    8) (  40,   40) (  41,   54) (  42,    8) (  43,   31) (  47,   34) (  40,   55) (  41,   41) (  40,   68) (  40,   58)
          (  49,   42) (  40,   62) (  40,   58) (  42,   23) (  41,   42) (  50,   24) (  37,   46) (  41,   41) (  39,   67) (  38,   51)
          (  51,    8) (  44,   31) (  41,   25) (  42,   66) (  40,   31) (  51,   35) (  41,   64) (  41,   65) (  40,   41) (  39,   17)
          (  45,   49) (  41,   48) (  40,   35) (  42,   16) (  38,   16) (  48,   22) (  42,   67) (  42,   41) (  40,   33) (  39,   32)
          (  48,   25) (  39,   30) (  41,   26) (  42,   42) (  39,   42) (  50,   51) (  43,   31) (  41,    9) (  44,   24) (  41,   42)
          (  49,   32) (  42,   47) (  42,   58) (  38,   58) (  42,   75) (  45,   49) (  41,   33) (  39,    7) (  40,   35) (  44,   24)
          (  50,   55) (  39,   48) (  41,   47) (  40,   20) (  44,   30) (  46,   27) (  43,   40) (  42,   32) (  38,   18) (  42,    7)
          (  50,   46) (  39,   36) (  41,   17) (  43,   40) (  42,   32) (  48,   50) (  42,   50) (  41,   47) (  39,   39) (  41,   16)
          (  49,   44) (  40,   26) (  43,   30) (  40,   42) (  41,   22) (  51,   54) (  42,   67) (  41,   36) (  37,   26) (  41,   24)
          (  48,   33) (  40,   40) (  38,   45) (  35,   26) (  41,   54) (  48,   16) (  42,   23) (  40,   15) (  36,   36) (  39,   33)
          (  50,   49) (  40,   58) (  38,   38) (  42,   30) (  43,   37) (  52,   59) (  38,   55) (  40,    8) (  42,   35) (  36,   25)
          (  52,   16) (  41,   31) (  44,   14) (  44,   67) (  43,   27) (  48,   49) (  42,   31) (  38,   37) (  39,    9) (  41,   24)
          (  50,   17) (  39,   25) (  38,   24) (  42,   23) (  42,   34) (  51,   41) (  40,   40) (  41,   40) (  39,   36) (  44,   32)
          (  42,   33) (  38,   16) (  43,   51) (  43,    8) (  42,   47) (  45,    9) (  38,   59) (  42,   42) (  33,   22) (  41,   38)
          (  46,   34) (  39,   65) (  39,    9) (  40,   33) (  38,   48) (  42,    0) (  42,   33) (  42,   20) (  42,   49) (  41,   24)
          (  51,   29) (  41,   61) (  43,   42) (  44,   24) (  41,   16) (  48,   34) (  43,   39) (  43,    8) (  40,   63) (  43,   41)
          (  50,   31) (  42,   54) (  37,   45) (  43,   17) (  38,   17) (  52,   30) (  41,   25) (  44,   32) (  38,   42) (  42,   37)
          (  48,   17) (  44,   31) (  41,   27) (  39,   44) (  41,   67) (  52,   55) (  38,   42) (  41,   24) (  36,   16) (  41,   51)
          (  47,   59) (  41,   60) (  42,   57) (  39,   17) (  42,   44) (  50,   54) (  43,   47) (  35,   41) (  42,   32) (  35,   82)
          (  46,   32) (  42,   59) (  43,   39) (  40,   23) (  44,   16) (  51,   43) (  38,   79) (  42,   37) (  39,   48) (  41,   18)
          (  48,   22) (  45,   16) (  45,   44) (  45,   27) (  45,   27) (  54,   54) (  45,   44) (  45,   18) (  45,   45) (  45,   54)
          (  54,   36) (  45,   62) (  45,   90) (  45,   54) (  45,   36) (  54,   45) (  40,    8) (  45,   36) (  45,   45) (  45,   36)
          (  54,    9) (  45,   35) (  45,   36) (  45,   27) (  45,    9) (  54,   36) (  45,   62) (  45,   45) (  45,   63) (  45,   18)
          (  54,   36) (  45,   35) (  45,   36) (  45,   81) (  45,   36) (  54,   72) (  45,   35) (  45,   63) (  45,   63) (  45,   27)
          (  54,   36) (  45,   53) (  45,   36) (  45,   63) (  45,   45) (  54,   54) (  45,   26) (  40,    0) (  45,   54) (  45,   18)
          (  54,   27) (  45,  116) (  45,   27) (  45,   18) (  45,   54) (  54,   45) (  45,   71) (  45,    9) (  45,   45) (  45,   35)
          (  54,   81) (  45,   43) (  45,   18) (  45,   36) (  45,   72) (  54,   54) (  45,   44) (  45,   36) (  45,   45) (  45,   36)
          (  54,   18) (  45,   62) (  45,   36) (  45,   18) (  45,   54) (  54,   54) (  45,   80) (  45,   45) (  45,   36) (  45,   45)
          (  54,   26) (  45,   35) (  45,   54) (  45,   18) (  45,   18) (  54,   45) (  45,   53) (  45,   45) (  45,    9) (  45,   27)
          (  54,   45) (  45,   35) (  45,   18) (  45,   45) (  45,   27) (  54,   45) (  45,   62) (  45,   54) (  45,   18) (  45,   27)
          (  54,   36) (  45,   53) (  45,   18) (  45,   45) (  45,   26) (  54,   54) (  45,   44) (  45,   27) (  45,   45) (  45,   45)
          (  54,   45) (  45,   98) (  45,   45) (  45,   36) (  45,   45) (  54,   54) (  45,   71) (  45,   27) (  45,    9) (  45,   36)
          (  54,   54) (  45,   44) (  45,   54) (  45,   54) (  45,   45) (  54,   45) (  45,   35) (  45,   34) (  45,   54) (  45,   27)
          (  54,   45) (  45,   62) (  45,   45) (  45,   36) (  45,   36) (  54,    9) (  45,   35) (  45,    9) (  45,   18) (  45,   17)
          (  54,   63) (  45,   44) (  45,   54) (  45,   63) (  45,   45) (  54,   54) (  45,   53) (  45,   45) (  45,   52) (  45,   72)
          (  54,   45) (  45,   44) (  45,   45) (  45,   45) (  45,   27) (  54,   54) (  45,   53) (  45,   63) (  40,    0) (  45,   18)
          (  54,   45) (  45,   17) (  45,   63) (  45,   18) (  45,   36) (  54,   27) (  45,   35) (  45,   63) (  45,   18) (  45,   54)
          (  54,   45) (  45,   71) (  45,   27) (  45,   27) (  45,   36) (  54,   71) (  45,   44) (  40,    0) (  45,   45) (  45,   36)
          (  54,   27) (  45,   35) (  45,   36) (  45,   27) (  45,   36) (  54,   45) (  45,   44) (  45,   36) (  45,   90) (  45,   36)
          (  54,   27) (  45,   26) (  45,   18) (  45,   72) (  45,   27) (  54,   27) (  45,   60) (  45,   36) (  45,   36) (  45,   36)
          (  54,   27) (  45,   44) (  45,   54) (  45,   36) (  45,    9) (  54,   36) (  45,   62) (  45,   54) (  45,   18) (  45,   54)
          (  54,   36) (  45,   62) (  45,   81) (  45,   45) (  45,   90) (  54,    9) (  45,   62) (  45,   63) (  45,   18) (  45,   63)
          (  54,   81) (  45,   44) (  45,   36) (  45,   54) (  45,   36) (  54,   27) (  45,   17) (  45,   36) (  45,   54) (  45,   27)
          (  54,   54) (  45,   71) (  45,   27) (  45,   45) (  45,   27) (  48,    0) (  45,   26) (  45,   90) (  45,   45) (  45,   45)
          (  54,   36) (  45,   26) (  45,   36) (  45,   54) (  45,   54) (  54,   63) (  45,   35) (  45,   36) (  45,   36) (  45,   27)
          (  54,   36) (  45,   17) (  45,   45) (  45,   45) (  45,   54) (  54,   45) (  45,   62) (  45,   54) (  45,   81) (  45,   36)
          (  54,   63) (  45,   53) (  45,   45) (  45,   45) (  45,   18) (  54,   45) (  45,   53) (  45,   45) (  45,   63) (  45,   72)
          (  54,   18) (  45,   26) (  45,   54) (  45,   45) (  45,   36) (  54,   18) (  45,   17) (  45,   54) (  45,   45) (  45,   45)
          (  54,   45) (  45,   62) (  45,   36) (  45,   54) (  45,   18) (  54,   27) (  45,   44) (  45,   52) (  45,   45) (  45,   27)
          (  54,   63) (  45,   62) (  45,   45) (  45,   45) (  45,    9) (  54,   90) (  45,   53) (  45,   36) (  45,   45) (  45,   36)
          (  54,   36) (  45,   62) (  45,   35) (  45,   45) (  45,   27) (  54,   54) (  45,   26) (  45,   36) (  45,   27) (  45,   36)
          (  54,   45) (  45,   68) (  45,   27) (  45,   36) (  45,   81) (  54,   54) (  45,   53) (  45,   72) (  45,   18) (  45,   27)
          (  54,   27) (  45,   62) (  45,   18) (  45,   45) (  45,   27) (  54,    9) (  45,   89) (  45,   63) (  45,   18) (  45,   45)
          (  54,    9) (  45,   44) (  45,   99) (  45,   18) (  45,   63) (  54,   36) (  45,   44) (  45,   63) (  45,   36) (  45,   36)
          (  54,   54) (  45,   89) (  45,   18) (  45,   45) (  40,    0) (  54,   36) (  45,   35) (  45,   18) (  45,   18) (  45,   27)
          (  54,   54) (  45,   62) (  45,   36) (  45,   54) (  45,   36) (  54,   45) (  45,   53) (  45,   27) (  45,   45) (  45,   18)
          (  54,   45) (  45,   53) (  45,   36) (  45,   36) (  45,   36) (  54,   35) (  45,   61) (  45,   90) (  45,   36) (  45,   27)
          (  54,   18) (  45,   53) (  45,   54) (  45,   27) (  45,   27) (  54,    9) (  45,   26) (  45,   54) (  45,   45) (  45,   36)
          (  54,   71) (  45,   35) (  45,   54) (  45,    9) (  45,   18) (  54,   36) (  45,   17) (  45,   63) (  45,   45) (  45,   71)
          (  54,   25) (  45,   35) (  45,   45) (  45,   54) (  45,   36) (  54,   36) (  45,   71) (  45,   36) (  45,    9) (  45,   45)
         
node   8 sent_total  31427  recv_total  28360

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   5,    1) (  54,   18) (  45,  108) (  45,   54) (  45,   18) (  45,   27)
          (  54,   27) (  45,   72) (  45,   45) (  45,   27) (  45,   45) (  54,   45) (  45,   63) (  45,   81) (  45,   63) (  45,   36)
          (  54,   54) (  45,   63) (  45,   36) (  45,   81) (  45,    9) (  54,   54) (  45,   90) (  45,   36) (  45,   36) (  45,   63)
          (  54,   63) (  45,   90) (  45,   45) (  45,   45) (  45,   36) (  54,   99) (  45,   54) (  45,   45) (  45,   72) (  45,   36)
          (  54,   54) (  45,   63) (  45,   27) (  45,   36) (  45,   54) (  54,   36) (  45,   72) (  45,   72) (  45,   45) (  45,   72)
          (  54,   45) (  41,   54) (  41,   45) (  42,   40) (  41,   49) (  47,   41) (  41,   41) (  43,   32) (  38,   26) (  40,   38)
          (  47,   79) (  39,   36) (  40,   34) (  40,   45) (  36,   49) (  51,   54) (  42,   30) (  38,   35) (  39,   50) (  43,   58)
          (  49,   25) (  41,   42) (  38,   65) (  43,   50) (  38,   31) (  46,   70) (  42,   56) (  36,   60) (  40,   33) (  42,   18)
          (  46,   31) (  43,   64) (  41,   17) (  40,   50) (  43,   67) (  47,   49) (  40,   48) (  41,   21) (  38,   46) (  38,   25)
          (  49,   50) (  42,   24) (  39,   80) (  42,   66) (  41,   34) (  52,   54) (  39,    7) (  44,   18) (  38,   41) (  34,   76)
          (  48,   35) (  37,   16) (  42,   25) (  41,   41) (  37,   23) (  51,   23) (  40,   42) (  38,   31) (  38,   23) (  41,   65)
          (  50,   22) (  39,   24) (  43,   36) (  41,   15) (  42,   55) (  51,   23) (  35,   48) (  41,   16) (  38,   57) (  40,   31)
          (  49,   67) (  43,   41) (  43,   42) (  38,   12) (  41,   52) (  48,   49) (  43,   39) (  40,   34) (  41,   34) (  41,    7)
          (  49,   45) (  44,   40) (  41,    8) (  42,   78) (  39,   75) (  44,   33) (  39,   58) (  43,   33) (  39,   30) (  43,    9)
          (  51,   26) (  39,   32) (  41,   17) (  39,   26) (  36,   60) (  48,   36) (  44,   33) (  41,   32) (  40,   43) (  43,   25)
          (  52,   25) (  44,   31) (  42,   16) (  37,   43) (  39,   34) (  49,   24) (  40,   63) (  41,   41) (  41,   77) (  40,   34)
          (  48,   44) (  39,   66) (  38,   41) (  36,    0) (  42,   59) (  51,   37) (  39,   21) (  39,   50) (  42,   38) (  41,   16)
          (  49,   39) (  42,   32) (  39,   23) (  40,   38) (  37,   52) (  49,   44) (  40,   71) (  40,   48) (  41,   17) (  40,   41)
          (  50,   16) (  39,   49) (  36,   40) (  41,    9) (  40,   34) (  49,   24) (  43,   55) (  39,   65) (  40,   56) (  40,   64)
